"Mechanism","Intent","Age","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"Transport, other land","Unintentional","19","2021","15**","4,416,896","0.34**","--","690"
"Transport, other land","Unintentional","19","2020","21","4,696,335","0.45","--","966"
"Transport, other land","Unintentional","19","2019","15**","4,332,940","0.35**","--","690"
"Transport, other land","Unintentional","19","2018","14**","4,256,433","0.33**","--","644"
"Transport, other land","Homicide","1","2022","--","3,588,817","--","--","--"
"Transport, other land","Homicide","1","2018","--","3,897,917","--","--","--"
"Transport, other land","Homicide","2","2019","--","3,911,822","--","--","--"
"Transport, other land","Homicide","2","2018","--","3,996,742","--","--","--"
"Transport, other land","Homicide","3","2021","--","3,813,656","--","--","--"
"Transport, other land","Homicide","3","2019","--","4,009,037","--","--","--"
"Transport, other land","Homicide","6","2020","--","4,012,049","--","--","--"
"Transport, other land","Homicide","7","2021","--","4,017,311","--","--","--"
"Transport, other land","Homicide","8","2021","--","4,004,132","--","--","--"
"Transport, other land","Homicide","8","2020","--","4,006,214","--","--","--"
"Transport, other land","Homicide","9","2019","--","4,067,320","--","--","--"
"Transport, other land","Homicide","10","2021","--","4,055,389","--","--","--"
"Transport, other land","Homicide","11","2019","--","4,194,335","--","--","--"
"Transport, other land","Homicide","12","2018","--","4,170,603","--","--","--"
"Transport, other land","Homicide","13","2019","--","4,178,933","--","--","--"
"Transport, other land","Homicide","14","2020","--","4,305,343","--","--","--"
"Transport, other land","Homicide","14","2018","--","4,167,471","--","--","--"
"Transport, other land","Homicide","15","2020","--","4,266,157","--","--","--"
"Transport, other land","Homicide","16","2021","--","4,271,255","--","--","--"
"Transport, other land","Homicide","17","2022","--","4,291,066","--","--","--"
"Transport, other land","Homicide","17","2021","--","4,302,359","--","--","--"
"Transport, other land","Homicide","17","2020","--","4,263,694","--","--","--"
"Transport, other land","Homicide","17","2018","--","4,237,764","--","--","--"
"Transport, other land","Homicide","18","2021","--","4,270,802","--","--","--"
"Transport, other land","Homicide","18","2018","--","4,314,459","--","--","--"
"Transport, other land","Homicide","19","2022","--","4,295,710","--","--","--"
"Transport, other land","Homicide","19","2021","--","4,416,896","--","--","--"
"Transport, other land","Homicide","19","2020","--","4,696,335","--","--","--"
"Transport, other land","Homicide","19","2018","--","4,256,433","--","--","--"
"Transport, other land","Suicide","13","2018","--","4,158,257","--","--","--"
"Transport, other land","Suicide","14","2019","--","4,167,472","--","--","--"
"Transport, other land","Suicide","14","2018","--","4,167,471","--","--","--"
"Transport, other land","Suicide","15","2022","--","4,396,566","--","--","--"
"Transport, other land","Suicide","15","2019","--","4,178,242","--","--","--"
"Transport, other land","Suicide","15","2018","--","4,140,321","--","--","--"
"Transport, other land","Suicide","16","2022","--","4,325,808","--","--","--"
"Transport, other land","Suicide","16","2021","--","4,271,255","--","--","--"
"Transport, other land","Suicide","16","2020","--","4,296,018","--","--","--"
"Transport, other land","Suicide","16","2019","--","4,152,752","--","--","--"
"Transport, other land","Suicide","16","2018","--","4,128,089","--","--","--"
"Transport, other land","Suicide","17","2022","--","4,291,066","--","--","--"
"Transport, other land","Suicide","17","2021","--","4,302,359","--","--","--"
"Transport, other land","Suicide","17","2020","--","4,263,694","--","--","--"
"Transport, other land","Suicide","17","2019","--","4,144,536","--","--","--"
"Transport, other land","Suicide","17","2018","--","4,237,764","--","--","--"
"Transport, other land","Suicide","18","2022","--","4,326,642","--","--","--"
"Transport, other land","Suicide","18","2021","--","4,270,802","--","--","--"
"Transport, other land","Suicide","18","2020","--","4,410,589","--","--","--"
"Transport, other land","Suicide","18","2019","--","4,257,953","--","--","--"
"Transport, other land","Suicide","18","2018","--","4,314,459","--","--","--"
"Transport, other land","Suicide","19","2022","--","4,295,710","--","--","--"
"Transport, other land","Suicide","19","2021","--","4,416,896","--","--","--"
"Transport, other land","Suicide","19","2020","--","4,696,335","--","--","--"
"Transport, other land","Suicide","19","2019","--","4,332,940","--","--","--"
"Transport, other land","Suicide","19","2018","10**","4,256,433","0.24**","--","460"
"Transport, other land","Undetermined","1","2020","--","3,719,267","--","--","--"
"Transport, other land","Undetermined","2","2020","--","3,807,454","--","--","--"
"Transport, other land","Undetermined","3","2020","--","3,885,476","--","--","--"
"Transport, other land","Undetermined","4","2021","--","3,891,463","--","--","--"
"Transport, other land","Undetermined","12","2022","--","4,152,811","--","--","--"
"Transport, other land","Undetermined","14","2022","--","4,403,033","--","--","--"
"Transport, other land","Undetermined","16","2021","--","4,271,255","--","--","--"
"Transport, other land","Undetermined","16","2020","--","4,296,018","--","--","--"
"Transport, other land","Undetermined","17","2022","--","4,291,066","--","--","--"
"Transport, other land","Undetermined","19","2018","--","4,256,433","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","1","2022","--","3,588,817","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","2","2021","--","3,725,597","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","4","2020","--","3,987,970","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","4","2018","--","4,021,907","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","5","2022","--","3,907,298","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","5","2021","--","3,993,711","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","5","2020","--","4,023,811","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","5","2019","--","4,032,231","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","6","2022","--","4,008,898","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","6","2021","--","4,029,311","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","6","2020","--","4,012,049","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","6","2018","--","4,019,106","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","7","2022","--","4,043,729","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","7","2020","--","3,999,001","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","7","2018","--","4,063,647","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","8","2021","--","4,004,132","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","8","2020","--","4,006,214","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","8","2019","--","4,071,894","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","9","2019","--","4,067,320","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","9","2018","--","4,058,207","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","10","2022","--","4,024,547","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","10","2020","--","4,135,255","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","10","2018","--","4,186,406","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","11","2022","--","4,068,564","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","11","2021","--","4,139,966","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","11","2020","--","4,223,965","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","11","2019","--","4,194,335","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","11","2018","--","4,205,105","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","12","2022","--","4,152,811","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","12","2021","--","4,228,509","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","12","2020","--","4,385,948","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","12","2019","--","4,213,041","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","12","2018","--","4,170,603","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","13","2022","--","4,240,884","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","13","2021","--","4,390,229","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","13","2020","--","4,378,112","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","13","2019","--","4,178,933","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","13","2018","--","4,158,257","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","14","2022","--","4,403,033","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","14","2021","--","4,382,415","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","14","2020","--","4,305,343","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","15","2022","--","4,396,566","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","15","2021","--","4,309,985","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","15","2020","--","4,266,157","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","15","2019","--","4,178,242","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","15","2018","--","4,140,321","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","16","2022","--","4,325,808","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","16","2021","--","4,271,255","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","16","2020","--","4,296,018","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","16","2019","--","4,152,752","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","16","2018","--","4,128,089","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","17","2022","--","4,291,066","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","17","2020","--","4,263,694","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","17","2019","--","4,144,536","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","17","2018","--","4,237,764","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","18","2022","--","4,326,642","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","18","2021","--","4,270,802","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","18","2020","--","4,410,589","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","18","2019","--","4,257,953","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","19","2022","--","4,295,710","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","19","2021","--","4,416,896","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","19","2020","--","4,696,335","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","19","2019","--","4,332,940","--","--","--"
"Transport, other (excl. drown by water transp)","Unintentional","19","2018","--","4,256,433","--","--","--"
"Other specified and classifiable","Unintentional","1","2022","--","3,588,817","--","--","--"
"Other specified and classifiable","Unintentional","1","2021","--","3,675,382","--","--","--"
"Other specified and classifiable","Unintentional","1","2020","--","3,719,267","--","--","--"
"Other specified and classifiable","Unintentional","1","2019","--","3,842,257","--","--","--"
"Other specified and classifiable","Unintentional","1","2018","--","3,897,917","--","--","--"
"Other specified and classifiable","Unintentional","2","2022","--","3,693,362","--","--","--"
"Other specified and classifiable","Unintentional","2","2021","--","3,725,597","--","--","--"
"Other specified and classifiable","Unintentional","2","2020","--","3,807,454","--","--","--"
"Other specified and classifiable","Unintentional","2","2019","--","3,911,822","--","--","--"
"Other specified and classifiable","Unintentional","2","2018","--","3,996,742","--","--","--"
"Other specified and classifiable","Unintentional","3","2022","--","3,742,836","--","--","--"
"Other specified and classifiable","Unintentional","3","2021","--","3,813,656","--","--","--"
"Other specified and classifiable","Unintentional","3","2020","--","3,885,476","--","--","--"
"Other specified and classifiable","Unintentional","3","2019","--","4,009,037","--","--","--"
"Other specified and classifiable","Unintentional","3","2018","--","4,035,053","--","--","--"
"Other specified and classifiable","Unintentional","4","2022","--","3,830,225","--","--","--"
"Other specified and classifiable","Unintentional","4","2021","--","3,891,463","--","--","--"
"Other specified and classifiable","Unintentional","4","2020","--","3,987,970","--","--","--"
"Other specified and classifiable","Unintentional","4","2019","--","4,045,996","--","--","--"
"Other specified and classifiable","Unintentional","4","2018","--","4,021,907","--","--","--"
"Other specified and classifiable","Unintentional","5","2022","--","3,907,298","--","--","--"
"Other specified and classifiable","Unintentional","5","2021","--","3,993,711","--","--","--"
"Other specified and classifiable","Unintentional","5","2020","--","4,023,811","--","--","--"
"Other specified and classifiable","Unintentional","5","2019","--","4,032,231","--","--","--"
"Other specified and classifiable","Unintentional","5","2018","--","4,012,789","--","--","--"
"Other specified and classifiable","Unintentional","6","2022","--","4,008,898","--","--","--"
"Other specified and classifiable","Unintentional","6","2020","--","4,012,049","--","--","--"
"Other specified and classifiable","Unintentional","6","2019","--","4,022,432","--","--","--"
"Other specified and classifiable","Unintentional","7","2022","--","4,043,729","--","--","--"
"Other specified and classifiable","Unintentional","7","2021","--","4,017,311","--","--","--"
"Other specified and classifiable","Unintentional","7","2020","--","3,999,001","--","--","--"
"Other specified and classifiable","Unintentional","7","2019","--","4,027,876","--","--","--"
"Other specified and classifiable","Unintentional","7","2018","--","4,063,647","--","--","--"
"Other specified and classifiable","Unintentional","8","2022","--","4,031,341","--","--","--"
"Other specified and classifiable","Unintentional","8","2021","--","4,004,132","--","--","--"
"Other specified and classifiable","Unintentional","8","2020","--","4,006,214","--","--","--"
"Other specified and classifiable","Unintentional","8","2019","--","4,071,894","--","--","--"
"Other specified and classifiable","Unintentional","8","2018","--","4,059,209","--","--","--"
"Other specified and classifiable","Unintentional","9","2022","--","4,017,929","--","--","--"
"Other specified and classifiable","Unintentional","9","2020","--","4,050,595","--","--","--"
"Other specified and classifiable","Unintentional","9","2019","--","4,067,320","--","--","--"
"Other specified and classifiable","Unintentional","9","2018","--","4,058,207","--","--","--"
"Other specified and classifiable","Unintentional","10","2022","--","4,024,547","--","--","--"
"Other specified and classifiable","Unintentional","10","2021","--","4,055,389","--","--","--"
"Other specified and classifiable","Unintentional","10","2019","--","4,066,272","--","--","--"
"Other specified and classifiable","Unintentional","10","2018","--","4,186,406","--","--","--"
"Other specified and classifiable","Unintentional","11","2022","--","4,068,564","--","--","--"
"Other specified and classifiable","Unintentional","11","2020","--","4,223,965","--","--","--"
"Other specified and classifiable","Unintentional","11","2019","--","4,194,335","--","--","--"
"Other specified and classifiable","Unintentional","12","2022","--","4,152,811","--","--","--"
"Other specified and classifiable","Unintentional","12","2021","--","4,228,509","--","--","--"
"Other specified and classifiable","Unintentional","12","2020","--","4,385,948","--","--","--"
"Other specified and classifiable","Unintentional","12","2019","--","4,213,041","--","--","--"
"Other specified and classifiable","Unintentional","12","2018","--","4,170,603","--","--","--"
"Other specified and classifiable","Unintentional","13","2022","--","4,240,884","--","--","--"
"Other specified and classifiable","Unintentional","13","2021","--","4,390,229","--","--","--"
"Other specified and classifiable","Unintentional","13","2020","--","4,378,112","--","--","--"
"Other specified and classifiable","Unintentional","13","2019","--","4,178,933","--","--","--"
"Other specified and classifiable","Unintentional","14","2022","--","4,403,033","--","--","--"
"Other specified and classifiable","Unintentional","14","2021","--","4,382,415","--","--","--"
"Other specified and classifiable","Unintentional","14","2020","--","4,305,343","--","--","--"
"Other specified and classifiable","Unintentional","14","2019","--","4,167,472","--","--","--"
"Other specified and classifiable","Unintentional","14","2018","--","4,167,471","--","--","--"
"Other specified and classifiable","Unintentional","15","2022","--","4,396,566","--","--","--"
"Other specified and classifiable","Unintentional","15","2021","--","4,309,985","--","--","--"
"Other specified and classifiable","Unintentional","15","2020","--","4,266,157","--","--","--"
"Other specified and classifiable","Unintentional","15","2019","--","4,178,242","--","--","--"
"Other specified and classifiable","Unintentional","15","2018","--","4,140,321","--","--","--"
"Other specified and classifiable","Unintentional","16","2022","--","4,325,808","--","--","--"
"Other specified and classifiable","Unintentional","16","2021","--","4,271,255","--","--","--"
"Other specified and classifiable","Unintentional","16","2020","--","4,296,018","--","--","--"
"Other specified and classifiable","Unintentional","16","2019","--","4,152,752","--","--","--"
"Other specified and classifiable","Unintentional","16","2018","--","4,128,089","--","--","--"
"Other specified and classifiable","Unintentional","17","2022","--","4,291,066","--","--","--"
"Other specified and classifiable","Unintentional","17","2021","--","4,302,359","--","--","--"
"Other specified and classifiable","Unintentional","17","2020","--","4,263,694","--","--","--"
"Other specified and classifiable","Unintentional","17","2019","--","4,144,536","--","--","--"
"Other specified and classifiable","Unintentional","17","2018","--","4,237,764","--","--","--"
"Other specified and classifiable","Unintentional","18","2022","--","4,326,642","--","--","--"
"Other specified and classifiable","Unintentional","18","2021","--","4,270,802","--","--","--"
"Other specified and classifiable","Unintentional","18","2020","--","4,410,589","--","--","--"
"Other specified and classifiable","Unintentional","18","2019","--","4,257,953","--","--","--"
"Other specified and classifiable","Unintentional","18","2018","--","4,314,459","--","--","--"
"Other specified and classifiable","Unintentional","19","2022","--","4,295,710","--","--","--"
"Other specified and classifiable","Unintentional","19","2021","12**","4,416,896","0.27**","--","552"
"Other specified and classifiable","Unintentional","19","2020","--","4,696,335","--","--","--"
"Other specified and classifiable","Unintentional","19","2019","--","4,332,940","--","--","--"
"Other specified and classifiable","Unintentional","19","2018","--","4,256,433","--","--","--"
"Other specified and classifiable","Homicide","1","2022","23","3,588,817","0.64","--","1,472"
"Other specified and classifiable","Homicide","1","2021","20**","3,675,382","0.54**","--","1,280"
"Other specified and classifiable","Homicide","1","2020","16**","3,719,267","0.43**","--","1,024"
"Other specified and classifiable","Homicide","1","2019","28","3,842,257","0.73","--","1,792"
"Other specified and classifiable","Homicide","1","2018","29","3,897,917","0.74","--","1,856"
"Other specified and classifiable","Homicide","2","2022","11**","3,693,362","0.30**","--","693"
"Other specified and classifiable","Homicide","2","2021","12**","3,725,597","0.32**","--","756"
"Other specified and classifiable","Homicide","2","2020","15**","3,807,454","0.39**","--","945"
"Other specified and classifiable","Homicide","2","2019","18**","3,911,822","0.46**","--","1,134"
"Other specified and classifiable","Homicide","2","2018","22","3,996,742","0.55","--","1,386"
"Other specified and classifiable","Homicide","3","2022","15**","3,742,836","0.40**","--","930"
"Other specified and classifiable","Homicide","3","2021","--","3,813,656","--","--","--"
"Other specified and classifiable","Homicide","3","2020","10**","3,885,476","0.26**","--","620"
"Other specified and classifiable","Homicide","3","2019","--","4,009,037","--","--","--"
"Other specified and classifiable","Homicide","3","2018","--","4,035,053","--","--","--"
"Other specified and classifiable","Homicide","4","2022","--","3,830,225","--","--","--"
"Other specified and classifiable","Homicide","4","2021","--","3,891,463","--","--","--"
"Other specified and classifiable","Homicide","4","2020","--","3,987,970","--","--","--"
"Other specified and classifiable","Homicide","4","2019","--","4,045,996","--","--","--"
"Other specified and classifiable","Homicide","4","2018","--","4,021,907","--","--","--"
"Other specified and classifiable","Homicide","5","2022","--","3,907,298","--","--","--"
"Other specified and classifiable","Homicide","5","2021","--","3,993,711","--","--","--"
"Other specified and classifiable","Homicide","5","2020","--","4,023,811","--","--","--"
"Other specified and classifiable","Homicide","5","2019","--","4,032,231","--","--","--"
"Other specified and classifiable","Homicide","5","2018","--","4,012,789","--","--","--"
"Other specified and classifiable","Homicide","6","2022","--","4,008,898","--","--","--"
"Other specified and classifiable","Homicide","6","2021","--","4,029,311","--","--","--"
"Other specified and classifiable","Homicide","6","2020","--","4,012,049","--","--","--"
"Other specified and classifiable","Homicide","6","2019","--","4,022,432","--","--","--"
"Other specified and classifiable","Homicide","6","2018","--","4,019,106","--","--","--"
"Other specified and classifiable","Homicide","7","2022","--","4,043,729","--","--","--"
"Other specified and classifiable","Homicide","7","2021","--","4,017,311","--","--","--"
"Other specified and classifiable","Homicide","7","2020","--","3,999,001","--","--","--"
"Other specified and classifiable","Homicide","7","2019","--","4,027,876","--","--","--"
"Other specified and classifiable","Homicide","8","2022","--","4,031,341","--","--","--"
"Other specified and classifiable","Homicide","8","2021","--","4,004,132","--","--","--"
"Other specified and classifiable","Homicide","8","2020","--","4,006,214","--","--","--"
"Other specified and classifiable","Homicide","8","2019","--","4,071,894","--","--","--"
"Other specified and classifiable","Homicide","8","2018","--","4,059,209","--","--","--"
"Other specified and classifiable","Homicide","9","2020","--","4,050,595","--","--","--"
"Other specified and classifiable","Homicide","9","2019","--","4,067,320","--","--","--"
"Other specified and classifiable","Homicide","9","2018","--","4,058,207","--","--","--"
"Other specified and classifiable","Homicide","10","2021","--","4,055,389","--","--","--"
"Other specified and classifiable","Homicide","10","2020","--","4,135,255","--","--","--"
"Other specified and classifiable","Homicide","10","2019","--","4,066,272","--","--","--"
"Other specified and classifiable","Homicide","10","2018","--","4,186,406","--","--","--"
"Other specified and classifiable","Homicide","11","2022","--","4,068,564","--","--","--"
"Other specified and classifiable","Homicide","11","2021","--","4,139,966","--","--","--"
"Other specified and classifiable","Homicide","11","2019","--","4,194,335","--","--","--"
"Other specified and classifiable","Homicide","12","2022","--","4,152,811","--","--","--"
"Other specified and classifiable","Homicide","12","2021","--","4,228,509","--","--","--"
"Other specified and classifiable","Homicide","12","2020","--","4,385,948","--","--","--"
"Other specified and classifiable","Homicide","12","2019","--","4,213,041","--","--","--"
"Other specified and classifiable","Homicide","13","2022","--","4,240,884","--","--","--"
"Other specified and classifiable","Homicide","13","2021","--","4,390,229","--","--","--"
"Other specified and classifiable","Homicide","13","2020","--","4,378,112","--","--","--"
"Other specified and classifiable","Homicide","13","2018","--","4,158,257","--","--","--"
"Other specified and classifiable","Homicide","14","2022","--","4,403,033","--","--","--"
"Other specified and classifiable","Homicide","14","2020","--","4,305,343","--","--","--"
"Other specified and classifiable","Homicide","14","2019","--","4,167,472","--","--","--"
"Other specified and classifiable","Homicide","14","2018","--","4,167,471","--","--","--"
"Other specified and classifiable","Homicide","15","2021","--","4,309,985","--","--","--"
"Other specified and classifiable","Homicide","15","2020","--","4,266,157","--","--","--"
"Other specified and classifiable","Homicide","15","2019","--","4,178,242","--","--","--"
"Other specified and classifiable","Homicide","15","2018","--","4,140,321","--","--","--"
"Other specified and classifiable","Homicide","16","2022","--","4,325,808","--","--","--"
"Other specified and classifiable","Homicide","16","2021","--","4,271,255","--","--","--"
"Other specified and classifiable","Homicide","16","2020","--","4,296,018","--","--","--"
"Other specified and classifiable","Homicide","17","2022","--","4,291,066","--","--","--"
"Other specified and classifiable","Homicide","17","2021","--","4,302,359","--","--","--"
"Other specified and classifiable","Homicide","17","2020","--","4,263,694","--","--","--"
"Other specified and classifiable","Homicide","17","2019","--","4,144,536","--","--","--"
"Other specified and classifiable","Homicide","17","2018","--","4,237,764","--","--","--"
"Other specified and classifiable","Homicide","18","2022","--","4,326,642","--","--","--"
"Other specified and classifiable","Homicide","18","2021","--","4,270,802","--","--","--"
"Other specified and classifiable","Homicide","18","2020","--","4,410,589","--","--","--"
"Other specified and classifiable","Homicide","19","2021","--","4,416,896","--","--","--"
"Other specified and classifiable","Homicide","19","2020","--","4,696,335","--","--","--"
"Other specified and classifiable","Homicide","19","2018","--","4,256,433","--","--","--"
"Other specified and classifiable","Legal Intervention","15","2022","--","4,396,566","--","--","--"
"Other specified and classifiable","Suicide","12","2020","--","4,385,948","--","--","--"
"Other specified and classifiable","Suicide","13","2022","--","4,240,884","--","--","--"
"Other specified and classifiable","Suicide","13","2021","--","4,390,229","--","--","--"
"Other specified and classifiable","Suicide","13","2020","--","4,378,112","--","--","--"
"Other specified and classifiable","Suicide","13","2019","--","4,178,933","--","--","--"
"Other specified and classifiable","Suicide","13","2018","--","4,158,257","--","--","--"
"Other specified and classifiable","Suicide","14","2022","--","4,403,033","--","--","--"
"Other specified and classifiable","Suicide","14","2021","--","4,382,415","--","--","--"
"Other specified and classifiable","Suicide","14","2020","--","4,305,343","--","--","--"
"Other specified and classifiable","Suicide","14","2019","--","4,167,472","--","--","--"
"Other specified and classifiable","Suicide","14","2018","--","4,167,471","--","--","--"
"Other specified and classifiable","Suicide","15","2022","10**","4,396,566","0.23**","--","500"
"Other specified and classifiable","Suicide","15","2021","--","4,309,985","--","--","--"
"Other specified and classifiable","Suicide","15","2020","--","4,266,157","--","--","--"
"Other specified and classifiable","Suicide","15","2019","--","4,178,242","--","--","--"
"Other specified and classifiable","Suicide","15","2018","--","4,140,321","--","--","--"
"Other specified and classifiable","Suicide","16","2022","--","4,325,808","--","--","--"
"Other specified and classifiable","Suicide","16","2021","--","4,271,255","--","--","--"
"Other specified and classifiable","Suicide","16","2020","11**","4,296,018","0.26**","--","539"
"Other specified and classifiable","Suicide","16","2019","11**","4,152,752","0.27**","--","539"
"Other specified and classifiable","Suicide","16","2018","--","4,128,089","--","--","--"
"Other specified and classifiable","Suicide","17","2022","12**","4,291,066","0.28**","--","576"
"Other specified and classifiable","Suicide","17","2021","10**","4,302,359","0.23**","--","480"
"Other specified and classifiable","Suicide","17","2020","12**","4,263,694","0.28**","--","576"
"Other specified and classifiable","Suicide","17","2019","15**","4,144,536","0.36**","--","720"
"Other specified and classifiable","Suicide","17","2018","--","4,237,764","--","--","--"
"Other specified and classifiable","Suicide","18","2022","18**","4,326,642","0.42**","--","846"
"Other specified and classifiable","Suicide","18","2021","10**","4,270,802","0.23**","--","470"
"Other specified and classifiable","Suicide","18","2020","--","4,410,589","--","--","--"
"Other specified and classifiable","Suicide","18","2019","11**","4,257,953","0.26**","--","517"
"Other specified and classifiable","Suicide","18","2018","10**","4,314,459","0.23**","--","470"
"Other specified and classifiable","Suicide","19","2022","14**","4,295,710","0.33**","--","644"
"Other specified and classifiable","Suicide","19","2021","13**","4,416,896","0.29**","--","598"
"Other specified and classifiable","Suicide","19","2020","16**","4,696,335","0.34**","--","736"
"Other specified and classifiable","Suicide","19","2019","13**","4,332,940","0.30**","--","598"
"Other specified and classifiable","Suicide","19","2018","11**","4,256,433","0.26**","--","506"
"Other specified and classifiable","Undetermined","3","2019","--","4,009,037","--","--","--"
"Other specified and classifiable","Undetermined","7","2020","--","3,999,001","--","--","--"
"Other specified and classifiable","Undetermined","16","2019","--","4,152,752","--","--","--"
"Other specified and classifiable","Undetermined","17","2020","--","4,263,694","--","--","--"
"Other specified and classifiable","Undetermined","17","2018","--","4,237,764","--","--","--"
"Other specified and classifiable","Undetermined","18","2021","--","4,270,802","--","--","--"
"Other specified and classifiable","Undetermined","18","2018","--","4,314,459","--","--","--"
"Other specified and classifiable","Undetermined","19","2022","--","4,295,710","--","--","--"
"Other specified / NEC","Unintentional","1","2021","--","3,675,382","--","--","--"
"Other specified / NEC","Unintentional","1","2019","--","3,842,257","--","--","--"
"Other specified / NEC","Unintentional","2","2022","--","3,693,362","--","--","--"
"Other specified / NEC","Unintentional","2","2020","--","3,807,454","--","--","--"
"Other specified / NEC","Unintentional","2","2018","--","3,996,742","--","--","--"
"Other specified / NEC","Unintentional","3","2022","--","3,742,836","--","--","--"
"Other specified / NEC","Unintentional","3","2021","--","3,813,656","--","--","--"
"Other specified / NEC","Unintentional","3","2020","--","3,885,476","--","--","--"
"Other specified / NEC","Unintentional","3","2019","--","4,009,037","--","--","--"
"Other specified / NEC","Unintentional","4","2019","--","4,045,996","--","--","--"
"Other specified / NEC","Unintentional","5","2022","--","3,907,298","--","--","--"
"Other specified / NEC","Unintentional","5","2021","--","3,993,711","--","--","--"
"Other specified / NEC","Unintentional","5","2020","--","4,023,811","--","--","--"
"Other specified / NEC","Unintentional","5","2018","--","4,012,789","--","--","--"
"Other specified / NEC","Unintentional","6","2022","--","4,008,898","--","--","--"
"Other specified / NEC","Unintentional","6","2021","--","4,029,311","--","--","--"
"Other specified / NEC","Unintentional","6","2019","--","4,022,432","--","--","--"
"Other specified / NEC","Unintentional","6","2018","--","4,019,106","--","--","--"
"Other specified / NEC","Unintentional","7","2022","--","4,043,729","--","--","--"
"Other specified / NEC","Unintentional","7","2020","--","3,999,001","--","--","--"
"Other specified / NEC","Unintentional","7","2019","--","4,027,876","--","--","--"
"Other specified / NEC","Unintentional","8","2022","--","4,031,341","--","--","--"
"Other specified / NEC","Unintentional","8","2021","--","4,004,132","--","--","--"
"Other specified / NEC","Unintentional","8","2019","--","4,071,894","--","--","--"
"Other specified / NEC","Unintentional","8","2018","--","4,059,209","--","--","--"
"Other specified / NEC","Unintentional","9","2022","--","4,017,929","--","--","--"
