"Mechanism","Intent","Age","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"Transport, other (excl. drown by water transp)","Unintentional","19","2018",-1,"4,256,433",-1,-1,-1
"Other specified and classifiable","Unintentional","1","2022",-1,"3,588,817",-1,-1,-1
"Other specified and classifiable","Unintentional","1","2021",-1,"3,675,382",-1,-1,-1
"Other specified and classifiable","Unintentional","1","2020",-1,"3,719,267",-1,-1,-1
"Other specified and classifiable","Unintentional","1","2019",-1,"3,842,257",-1,-1,-1
"Other specified and classifiable","Unintentional","1","2018",-1,"3,897,917",-1,-1,-1
"Other specified and classifiable","Unintentional","2","2022",-1,"3,693,362",-1,-1,-1
"Other specified and classifiable","Unintentional","2","2021",-1,"3,725,597",-1,-1,-1
"Other specified and classifiable","Unintentional","2","2020",-1,"3,807,454",-1,-1,-1
"Other specified and classifiable","Unintentional","2","2019",-1,"3,911,822",-1,-1,-1
"Other specified and classifiable","Unintentional","2","2018",-1,"3,996,742",-1,-1,-1
"Other specified and classifiable","Unintentional","3","2022",-1,"3,742,836",-1,-1,-1
"Other specified and classifiable","Unintentional","3","2021",-1,"3,813,656",-1,-1,-1
"Other specified and classifiable","Unintentional","3","2020",-1,"3,885,476",-1,-1,-1
"Other specified and classifiable","Unintentional","3","2019",-1,"4,009,037",-1,-1,-1
"Other specified and classifiable","Unintentional","3","2018",-1,"4,035,053",-1,-1,-1
"Other specified and classifiable","Unintentional","4","2022",-1,"3,830,225",-1,-1,-1
"Other specified and classifiable","Unintentional","4","2021",-1,"3,891,463",-1,-1,-1
"Other specified and classifiable","Unintentional","4","2020",-1,"3,987,970",-1,-1,-1
"Other specified and classifiable","Unintentional","4","2019",-1,"4,045,996",-1,-1,-1
"Other specified and classifiable","Unintentional","4","2018",-1,"4,021,907",-1,-1,-1
"Other specified and classifiable","Unintentional","5","2022",-1,"3,907,298",-1,-1,-1
"Other specified and classifiable","Unintentional","5","2021",-1,"3,993,711",-1,-1,-1
"Other specified and classifiable","Unintentional","5","2020",-1,"4,023,811",-1,-1,-1
"Other specified and classifiable","Unintentional","5","2019",-1,"4,032,231",-1,-1,-1
"Other specified and classifiable","Unintentional","5","2018",-1,"4,012,789",-1,-1,-1
"Other specified and classifiable","Unintentional","6","2022",-1,"4,008,898",-1,-1,-1
"Other specified and classifiable","Unintentional","6","2020",-1,"4,012,049",-1,-1,-1
"Other specified and classifiable","Unintentional","6","2019",-1,"4,022,432",-1,-1,-1
"Other specified and classifiable","Unintentional","7","2022",-1,"4,043,729",-1,-1,-1
"Other specified and classifiable","Unintentional","7","2021",-1,"4,017,311",-1,-1,-1
"Other specified and classifiable","Unintentional","7","2020",-1,"3,999,001",-1,-1,-1
"Other specified and classifiable","Unintentional","7","2019",-1,"4,027,876",-1,-1,-1
"Other specified and classifiable","Unintentional","7","2018",-1,"4,063,647",-1,-1,-1
"Other specified and classifiable","Unintentional","8","2022",-1,"4,031,341",-1,-1,-1
"Other specified and classifiable","Unintentional","8","2021",-1,"4,004,132",-1,-1,-1
"Other specified and classifiable","Unintentional","8","2020",-1,"4,006,214",-1,-1,-1
"Other specified and classifiable","Unintentional","8","2019",-1,"4,071,894",-1,-1,-1
"Other specified and classifiable","Unintentional","8","2018",-1,"4,059,209",-1,-1,-1
"Other specified and classifiable","Unintentional","9","2022",-1,"4,017,929",-1,-1,-1
"Other specified and classifiable","Unintentional","9","2020",-1,"4,050,595",-1,-1,-1
"Other specified and classifiable","Unintentional","9","2019",-1,"4,067,320",-1,-1,-1
"Other specified and classifiable","Unintentional","9","2018",-1,"4,058,207",-1,-1,-1
"Other specified and classifiable","Unintentional","10","2022",-1,"4,024,547",-1,-1,-1
"Other specified and classifiable","Unintentional","10","2021",-1,"4,055,389",-1,-1,-1
"Other specified and classifiable","Unintentional","10","2019",-1,"4,066,272",-1,-1,-1
"Other specified and classifiable","Unintentional","10","2018",-1,"4,186,406",-1,-1,-1
"Other specified and classifiable","Unintentional","11","2022",-1,"4,068,564",-1,-1,-1
"Other specified and classifiable","Unintentional","11","2020",-1,"4,223,965",-1,-1,-1
"Other specified and classifiable","Unintentional","11","2019",-1,"4,194,335",-1,-1,-1
"Other specified and classifiable","Unintentional","12","2022",-1,"4,152,811",-1,-1,-1
"Other specified and classifiable","Unintentional","12","2021",-1,"4,228,509",-1,-1,-1
"Other specified and classifiable","Unintentional","12","2020",-1,"4,385,948",-1,-1,-1
"Other specified and classifiable","Unintentional","12","2019",-1,"4,213,041",-1,-1,-1
"Other specified and classifiable","Unintentional","12","2018",-1,"4,170,603",-1,-1,-1
"Other specified and classifiable","Unintentional","13","2022",-1,"4,240,884",-1,-1,-1
"Other specified and classifiable","Unintentional","13","2021",-1,"4,390,229",-1,-1,-1
"Other specified and classifiable","Unintentional","13","2020",-1,"4,378,112",-1,-1,-1
"Other specified and classifiable","Unintentional","13","2019",-1,"4,178,933",-1,-1,-1
"Other specified and classifiable","Unintentional","14","2022",-1,"4,403,033",-1,-1,-1
"Other specified and classifiable","Unintentional","14","2021",-1,"4,382,415",-1,-1,-1
"Other specified and classifiable","Unintentional","14","2020",-1,"4,305,343",-1,-1,-1
"Other specified and classifiable","Unintentional","14","2019",-1,"4,167,472",-1,-1,-1
"Other specified and classifiable","Unintentional","14","2018",-1,"4,167,471",-1,-1,-1
"Other specified and classifiable","Unintentional","15","2022",-1,"4,396,566",-1,-1,-1
"Other specified and classifiable","Unintentional","15","2021",-1,"4,309,985",-1,-1,-1
"Other specified and classifiable","Unintentional","15","2020",-1,"4,266,157",-1,-1,-1
"Other specified and classifiable","Unintentional","15","2019",-1,"4,178,242",-1,-1,-1
"Other specified and classifiable","Unintentional","15","2018",-1,"4,140,321",-1,-1,-1
"Other specified and classifiable","Unintentional","16","2022",-1,"4,325,808",-1,-1,-1
"Other specified and classifiable","Unintentional","16","2021",-1,"4,271,255",-1,-1,-1
"Other specified and classifiable","Unintentional","16","2020",-1,"4,296,018",-1,-1,-1
"Other specified and classifiable","Unintentional","16","2019",-1,"4,152,752",-1,-1,-1
"Other specified and classifiable","Unintentional","16","2018",-1,"4,128,089",-1,-1,-1
"Other specified and classifiable","Unintentional","17","2022",-1,"4,291,066",-1,-1,-1
"Other specified and classifiable","Unintentional","17","2021",-1,"4,302,359",-1,-1,-1
"Other specified and classifiable","Unintentional","17","2020",-1,"4,263,694",-1,-1,-1
"Other specified and classifiable","Unintentional","17","2019",-1,"4,144,536",-1,-1,-1
"Other specified and classifiable","Unintentional","17","2018",-1,"4,237,764",-1,-1,-1
"Other specified and classifiable","Unintentional","18","2022",-1,"4,326,642",-1,-1,-1
"Other specified and classifiable","Unintentional","18","2021",-1,"4,270,802",-1,-1,-1
"Other specified and classifiable","Unintentional","18","2020",-1,"4,410,589",-1,-1,-1
"Other specified and classifiable","Unintentional","18","2019",-1,"4,257,953",-1,-1,-1
"Other specified and classifiable","Unintentional","18","2018",-1,"4,314,459",-1,-1,-1
"Other specified and classifiable","Unintentional","19","2022",-1,"4,295,710",-1,-1,-1
"Other specified and classifiable","Unintentional","19","2021","12","4,416,896","0.27",-1,"552"
"Other specified and classifiable","Unintentional","19","2020",-1,"4,696,335",-1,-1,-1
"Other specified and classifiable","Unintentional","19","2019",-1,"4,332,940",-1,-1,-1
"Other specified and classifiable","Unintentional","19","2018",-1,"4,256,433",-1,-1,-1
"Other specified and classifiable","Homicide","1","2022","23","3,588,817","0.64",-1,"1,472"
"Other specified and classifiable","Homicide","1","2021","20","3,675,382","0.54",-1,"1,280"
"Other specified and classifiable","Homicide","1","2020","16","3,719,267","0.43",-1,"1,024"
"Other specified and classifiable","Homicide","1","2019","28","3,842,257","0.73",-1,"1,792"
"Other specified and classifiable","Homicide","1","2018","29","3,897,917","0.74",-1,"1,856"
"Other specified and classifiable","Homicide","2","2022","11","3,693,362","0.30",-1,"693"
"Other specified and classifiable","Homicide","2","2021","12","3,725,597","0.32",-1,"756"
"Other specified and classifiable","Homicide","2","2020","15","3,807,454","0.39",-1,"945"
"Other specified and classifiable","Homicide","2","2019","18","3,911,822","0.46",-1,"1,134"
"Other specified and classifiable","Homicide","2","2018","22","3,996,742","0.55",-1,"1,386"
"Other specified and classifiable","Homicide","3","2022","15","3,742,836","0.40",-1,"930"
"Other specified and classifiable","Homicide","3","2021",-1,"3,813,656",-1,-1,-1
"Other specified and classifiable","Homicide","3","2020","10","3,885,476","0.26",-1,"620"
"Other specified and classifiable","Homicide","3","2019",-1,"4,009,037",-1,-1,-1
"Other specified and classifiable","Homicide","3","2018",-1,"4,035,053",-1,-1,-1
"Other specified and classifiable","Homicide","4","2022",-1,"3,830,225",-1,-1,-1
"Other specified and classifiable","Homicide","4","2021",-1,"3,891,463",-1,-1,-1
"Other specified and classifiable","Homicide","4","2020",-1,"3,987,970",-1,-1,-1
"Other specified and classifiable","Homicide","4","2019",-1,"4,045,996",-1,-1,-1
"Other specified and classifiable","Homicide","4","2018",-1,"4,021,907",-1,-1,-1
"Other specified and classifiable","Homicide","5","2022",-1,"3,907,298",-1,-1,-1
"Other specified and classifiable","Homicide","5","2021",-1,"3,993,711",-1,-1,-1
"Other specified and classifiable","Homicide","5","2020",-1,"4,023,811",-1,-1,-1
"Other specified and classifiable","Homicide","5","2019",-1,"4,032,231",-1,-1,-1
"Other specified and classifiable","Homicide","5","2018",-1,"4,012,789",-1,-1,-1
"Other specified and classifiable","Homicide","6","2022",-1,"4,008,898",-1,-1,-1
"Other specified and classifiable","Homicide","6","2021",-1,"4,029,311",-1,-1,-1
"Other specified and classifiable","Homicide","6","2020",-1,"4,012,049",-1,-1,-1
"Other specified and classifiable","Homicide","6","2019",-1,"4,022,432",-1,-1,-1
"Other specified and classifiable","Homicide","6","2018",-1,"4,019,106",-1,-1,-1
"Other specified and classifiable","Homicide","7","2022",-1,"4,043,729",-1,-1,-1
"Other specified and classifiable","Homicide","7","2021",-1,"4,017,311",-1,-1,-1
"Other specified and classifiable","Homicide","7","2020",-1,"3,999,001",-1,-1,-1
"Other specified and classifiable","Homicide","7","2019",-1,"4,027,876",-1,-1,-1
"Other specified and classifiable","Homicide","8","2022",-1,"4,031,341",-1,-1,-1
"Other specified and classifiable","Homicide","8","2021",-1,"4,004,132",-1,-1,-1
"Other specified and classifiable","Homicide","8","2020",-1,"4,006,214",-1,-1,-1
"Other specified and classifiable","Homicide","8","2019",-1,"4,071,894",-1,-1,-1
"Other specified and classifiable","Homicide","8","2018",-1,"4,059,209",-1,-1,-1
"Other specified and classifiable","Homicide","9","2020",-1,"4,050,595",-1,-1,-1
"Other specified and classifiable","Homicide","9","2019",-1,"4,067,320",-1,-1,-1
"Other specified and classifiable","Homicide","9","2018",-1,"4,058,207",-1,-1,-1
"Other specified and classifiable","Homicide","10","2021",-1,"4,055,389",-1,-1,-1
"Other specified and classifiable","Homicide","10","2020",-1,"4,135,255",-1,-1,-1
"Other specified and classifiable","Homicide","10","2019",-1,"4,066,272",-1,-1,-1
"Other specified and classifiable","Homicide","10","2018",-1,"4,186,406",-1,-1,-1
"Other specified and classifiable","Homicide","11","2022",-1,"4,068,564",-1,-1,-1
"Other specified and classifiable","Homicide","11","2021",-1,"4,139,966",-1,-1,-1
"Other specified and classifiable","Homicide","11","2019",-1,"4,194,335",-1,-1,-1
"Other specified and classifiable","Homicide","12","2022",-1,"4,152,811",-1,-1,-1
"Other specified and classifiable","Homicide","12","2021",-1,"4,228,509",-1,-1,-1
"Other specified and classifiable","Homicide","12","2020",-1,"4,385,948",-1,-1,-1
"Other specified and classifiable","Homicide","12","2019",-1,"4,213,041",-1,-1,-1
"Other specified and classifiable","Homicide","13","2022",-1,"4,240,884",-1,-1,-1
"Other specified and classifiable","Homicide","13","2021",-1,"4,390,229",-1,-1,-1
"Other specified and classifiable","Homicide","13","2020",-1,"4,378,112",-1,-1,-1
"Other specified and classifiable","Homicide","13","2018",-1,"4,158,257",-1,-1,-1
"Other specified and classifiable","Homicide","14","2022",-1,"4,403,033",-1,-1,-1
"Other specified and classifiable","Homicide","14","2020",-1,"4,305,343",-1,-1,-1
"Other specified and classifiable","Homicide","14","2019",-1,"4,167,472",-1,-1,-1
"Other specified and classifiable","Homicide","14","2018",-1,"4,167,471",-1,-1,-1
"Other specified and classifiable","Homicide","15","2021",-1,"4,309,985",-1,-1,-1
"Other specified and classifiable","Homicide","15","2020",-1,"4,266,157",-1,-1,-1
"Other specified and classifiable","Homicide","15","2019",-1,"4,178,242",-1,-1,-1
"Other specified and classifiable","Homicide","15","2018",-1,"4,140,321",-1,-1,-1
"Other specified and classifiable","Homicide","16","2022",-1,"4,325,808",-1,-1,-1
"Other specified and classifiable","Homicide","16","2021",-1,"4,271,255",-1,-1,-1
"Other specified and classifiable","Homicide","16","2020",-1,"4,296,018",-1,-1,-1
"Other specified and classifiable","Homicide","17","2022",-1,"4,291,066",-1,-1,-1
"Other specified and classifiable","Homicide","17","2021",-1,"4,302,359",-1,-1,-1
"Other specified and classifiable","Homicide","17","2020",-1,"4,263,694",-1,-1,-1
"Other specified and classifiable","Homicide","17","2019",-1,"4,144,536",-1,-1,-1
"Other specified and classifiable","Homicide","17","2018",-1,"4,237,764",-1,-1,-1
"Other specified and classifiable","Homicide","18","2022",-1,"4,326,642",-1,-1,-1
"Other specified and classifiable","Homicide","18","2021",-1,"4,270,802",-1,-1,-1
"Other specified and classifiable","Homicide","18","2020",-1,"4,410,589",-1,-1,-1
"Other specified and classifiable","Homicide","19","2021",-1,"4,416,896",-1,-1,-1
"Other specified and classifiable","Homicide","19","2020",-1,"4,696,335",-1,-1,-1
"Other specified and classifiable","Homicide","19","2018",-1,"4,256,433",-1,-1,-1
"Other specified and classifiable","Legal Intervention","15","2022",-1,"4,396,566",-1,-1,-1
"Other specified and classifiable","Suicide","12","2020",-1,"4,385,948",-1,-1,-1
"Other specified and classifiable","Suicide","13","2022",-1,"4,240,884",-1,-1,-1
"Other specified and classifiable","Suicide","13","2021",-1,"4,390,229",-1,-1,-1
"Other specified and classifiable","Suicide","13","2020",-1,"4,378,112",-1,-1,-1
"Other specified and classifiable","Suicide","13","2019",-1,"4,178,933",-1,-1,-1
"Other specified and classifiable","Suicide","13","2018",-1,"4,158,257",-1,-1,-1
"Other specified and classifiable","Suicide","14","2022",-1,"4,403,033",-1,-1,-1
"Other specified and classifiable","Suicide","14","2021",-1,"4,382,415",-1,-1,-1
"Other specified and classifiable","Suicide","14","2020",-1,"4,305,343",-1,-1,-1
"Other specified and classifiable","Suicide","14","2019",-1,"4,167,472",-1,-1,-1
"Other specified and classifiable","Suicide","14","2018",-1,"4,167,471",-1,-1,-1
"Other specified and classifiable","Suicide","15","2022","10","4,396,566","0.23",-1,"500"
"Other specified and classifiable","Suicide","15","2021",-1,"4,309,985",-1,-1,-1
"Other specified and classifiable","Suicide","15","2020",-1,"4,266,157",-1,-1,-1
"Other specified and classifiable","Suicide","15","2019",-1,"4,178,242",-1,-1,-1
"Other specified and classifiable","Suicide","15","2018",-1,"4,140,321",-1,-1,-1
"Other specified and classifiable","Suicide","16","2022",-1,"4,325,808",-1,-1,-1
"Other specified and classifiable","Suicide","16","2021",-1,"4,271,255",-1,-1,-1
"Other specified and classifiable","Suicide","16","2020","11","4,296,018","0.26",-1,"539"
"Other specified and classifiable","Suicide","16","2019","11","4,152,752","0.27",-1,"539"
"Other specified and classifiable","Suicide","16","2018",-1,"4,128,089",-1,-1,-1
"Other specified and classifiable","Suicide","17","2022","12","4,291,066","0.28",-1,"576"
"Other specified and classifiable","Suicide","17","2021","10","4,302,359","0.23",-1,"480"
"Other specified and classifiable","Suicide","17","2020","12","4,263,694","0.28",-1,"576"
"Other specified and classifiable","Suicide","17","2019","15","4,144,536","0.36",-1,"720"
"Other specified and classifiable","Suicide","17","2018",-1,"4,237,764",-1,-1,-1
"Other specified and classifiable","Suicide","18","2022","18","4,326,642","0.42",-1,"846"
"Other specified and classifiable","Suicide","18","2021","10","4,270,802","0.23",-1,"470"
"Other specified and classifiable","Suicide","18","2020",-1,"4,410,589",-1,-1,-1
"Other specified and classifiable","Suicide","18","2019","11","4,257,953","0.26",-1,"517"
"Other specified and classifiable","Suicide","18","2018","10","4,314,459","0.23",-1,"470"
"Other specified and classifiable","Suicide","19","2022","14","4,295,710","0.33",-1,"644"
"Other specified and classifiable","Suicide","19","2021","13","4,416,896","0.29",-1,"598"
"Other specified and classifiable","Suicide","19","2020","16","4,696,335","0.34",-1,"736"
"Other specified and classifiable","Suicide","19","2019","13","4,332,940","0.30",-1,"598"
"Other specified and classifiable","Suicide","19","2018","11","4,256,433","0.26",-1,"506"
"Other specified and classifiable","Undetermined","3","2019",-1,"4,009,037",-1,-1,-1
"Other specified and classifiable","Undetermined","7","2020",-1,"3,999,001",-1,-1,-1
"Other specified and classifiable","Undetermined","16","2019",-1,"4,152,752",-1,-1,-1
"Other specified and classifiable","Undetermined","17","2020",-1,"4,263,694",-1,-1,-1
"Other specified and classifiable","Undetermined","17","2018",-1,"4,237,764",-1,-1,-1
"Other specified and classifiable","Undetermined","18","2021",-1,"4,270,802",-1,-1,-1
"Other specified and classifiable","Undetermined","18","2018",-1,"4,314,459",-1,-1,-1
"Other specified and classifiable","Undetermined","19","2022",-1,"4,295,710",-1,-1,-1
"Other specified / NEC","Unintentional","1","2021",-1,"3,675,382",-1,-1,-1
"Other specified / NEC","Unintentional","1","2019",-1,"3,842,257",-1,-1,-1
"Other specified / NEC","Unintentional","2","2022",-1,"3,693,362",-1,-1,-1
"Other specified / NEC","Unintentional","2","2020",-1,"3,807,454",-1,-1,-1
"Other specified / NEC","Unintentional","2","2018",-1,"3,996,742",-1,-1,-1
"Other specified / NEC","Unintentional","3","2022",-1,"3,742,836",-1,-1,-1
"Other specified / NEC","Unintentional","3","2021",-1,"3,813,656",-1,-1,-1
"Other specified / NEC","Unintentional","3","2020",-1,"3,885,476",-1,-1,-1
"Other specified / NEC","Unintentional","3","2019",-1,"4,009,037",-1,-1,-1
"Other specified / NEC","Unintentional","4","2019",-1,"4,045,996",-1,-1,-1
"Other specified / NEC","Unintentional","5","2022",-1,"3,907,298",-1,-1,-1
"Other specified / NEC","Unintentional","5","2021",-1,"3,993,711",-1,-1,-1
"Other specified / NEC","Unintentional","5","2020",-1,"4,023,811",-1,-1,-1
"Other specified / NEC","Unintentional","5","2018",-1,"4,012,789",-1,-1,-1
"Other specified / NEC","Unintentional","6","2022",-1,"4,008,898",-1,-1,-1
"Other specified / NEC","Unintentional","6","2021",-1,"4,029,311",-1,-1,-1
"Other specified / NEC","Unintentional","6","2019",-1,"4,022,432",-1,-1,-1
"Other specified / NEC","Unintentional","6","2018",-1,"4,019,106",-1,-1,-1
"Other specified / NEC","Unintentional","7","2022",-1,"4,043,729",-1,-1,-1
"Other specified / NEC","Unintentional","7","2020",-1,"3,999,001",-1,-1,-1
"Other specified / NEC","Unintentional","7","2019",-1,"4,027,876",-1,-1,-1
"Other specified / NEC","Unintentional","8","2022",-1,"4,031,341",-1,-1,-1
"Other specified / NEC","Unintentional","8","2021",-1,"4,004,132",-1,-1,-1
"Other specified / NEC","Unintentional","8","2019",-1,"4,071,894",-1,-1,-1
"Other specified / NEC","Unintentional","8","2018",-1,"4,059,209",-1,-1,-1
"Other specified / NEC","Unintentional","9","2022",-1,"4,017,929",-1,-1,-1
"Other specified / NEC","Unintentional","9","2020",-1,"4,050,595",-1,-1,-1
"Other specified / NEC","Unintentional","9","2018",-1,"4,058,207",-1,-1,-1
"Other specified / NEC","Unintentional","10","2022",-1,"4,024,547",-1,-1,-1
"Other specified / NEC","Unintentional","10","2021",-1,"4,055,389",-1,-1,-1
"Other specified / NEC","Unintentional","10","2019",-1,"4,066,272",-1,-1,-1
"Other specified / NEC","Unintentional","10","2018",-1,"4,186,406",-1,-1,-1
"Other specified / NEC","Unintentional","11","2022",-1,"4,068,564",-1,-1,-1
"Other specified / NEC","Unintentional","11","2021",-1,"4,139,966",-1,-1,-1
"Other specified / NEC","Unintentional","11","2019",-1,"4,194,335",-1,-1,-1
"Other specified / NEC","Unintentional","11","2018",-1,"4,205,105",-1,-1,-1
"Other specified / NEC","Unintentional","12","2022",-1,"4,152,811",-1,-1,-1
"Other specified / NEC","Unintentional","12","2021",-1,"4,228,509",-1,-1,-1
"Other specified / NEC","Unintentional","12","2020",-1,"4,385,948",-1,-1,-1
"Other specified / NEC","Unintentional","12","2019",-1,"4,213,041",-1,-1,-1
"Other specified / NEC","Unintentional","12","2018",-1,"4,170,603",-1,-1,-1
"Other specified / NEC","Unintentional","13","2022",-1,"4,240,884",-1,-1,-1
"Other specified / NEC","Unintentional","13","2021",-1,"4,390,229",-1,-1,-1
"Other specified / NEC","Unintentional","13","2020",-1,"4,378,112",-1,-1,-1
"Other specified / NEC","Unintentional","13","2018",-1,"4,158,257",-1,-1,-1
"Other specified / NEC","Unintentional","14","2022",-1,"4,403,033",-1,-1,-1
"Other specified / NEC","Unintentional","14","2019",-1,"4,167,472",-1,-1,-1
"Other specified / NEC","Unintentional","14","2018",-1,"4,167,471",-1,-1,-1
"Other specified / NEC","Unintentional","15","2022",-1,"4,396,566",-1,-1,-1
"Other specified / NEC","Unintentional","15","2020",-1,"4,266,157",-1,-1,-1
"Other specified / NEC","Unintentional","15","2019",-1,"4,178,242",-1,-1,-1
"Other specified / NEC","Unintentional","16","2022",-1,"4,325,808",-1,-1,-1
"Other specified / NEC","Unintentional","16","2021",-1,"4,271,255",-1,-1,-1
"Other specified / NEC","Unintentional","16","2020",-1,"4,296,018",-1,-1,-1
"Other specified / NEC","Unintentional","16","2019",-1,"4,152,752",-1,-1,-1
"Other specified / NEC","Unintentional","16","2018",-1,"4,128,089",-1,-1,-1
"Other specified / NEC","Unintentional","17","2022",-1,"4,291,066",-1,-1,-1
"Other specified / NEC","Unintentional","17","2021",-1,"4,302,359",-1,-1,-1
"Other specified / NEC","Unintentional","17","2020",-1,"4,263,694",-1,-1,-1
"Other specified / NEC","Unintentional","17","2019",-1,"4,144,536",-1,-1,-1
"Other specified / NEC","Unintentional","17","2018",-1,"4,237,764",-1,-1,-1
"Other specified / NEC","Unintentional","18","2022",-1,"4,326,642",-1,-1,-1
"Other specified / NEC","Unintentional","18","2019",-1,"4,257,953",-1,-1,-1
"Other specified / NEC","Unintentional","18","2018",-1,"4,314,459",-1,-1,-1
"Other specified / NEC","Unintentional","19","2022",-1,"4,295,710",-1,-1,-1
"Other specified / NEC","Unintentional","19","2021",-1,"4,416,896",-1,-1,-1
"Other specified / NEC","Unintentional","19","2020",-1,"4,696,335",-1,-1,-1
"Other specified / NEC","Unintentional","19","2019",-1,"4,332,940",-1,-1,-1
"Other specified / NEC","Unintentional","19","2018",-1,"4,256,433",-1,-1,-1
"Other specified / NEC","Homicide","1","2022",-1,"3,588,817",-1,-1,-1
"Other specified / NEC","Homicide","1","2021",-1,"3,675,382",-1,-1,-1
"Other specified / NEC","Homicide","1","2020",-1,"3,719,267",-1,-1,-1
"Other specified / NEC","Homicide","1","2019",-1,"3,842,257",-1,-1,-1
"Other specified / NEC","Homicide","1","2018",-1,"3,897,917",-1,-1,-1
"Other specified / NEC","Homicide","2","2022",-1,"3,693,362",-1,-1,-1
"Other specified / NEC","Homicide","2","2021",-1,"3,725,597",-1,-1,-1
"Other specified / NEC","Homicide","2","2020",-1,"3,807,454",-1,-1,-1
"Other specified / NEC","Homicide","2","2019",-1,"3,911,822",-1,-1,-1
"Other specified / NEC","Homicide","2","2018",-1,"3,996,742",-1,-1,-1
"Other specified / NEC","Homicide","3","2022",-1,"3,742,836",-1,-1,-1
"Other specified / NEC","Homicide","3","2021",-1,"3,813,656",-1,-1,-1
"Other specified / NEC","Homicide","3","2020",-1,"3,885,476",-1,-1,-1
"Other specified / NEC","Homicide","3","2019",-1,"4,009,037",-1,-1,-1
"Other specified / NEC","Homicide","3","2018",-1,"4,035,053",-1,-1,-1
"Other specified / NEC","Homicide","4","2022",-1,"3,830,225",-1,-1,-1
"Other specified / NEC","Homicide","4","2021",-1,"3,891,463",-1,-1,-1
"Other specified / NEC","Homicide","4","2020",-1,"3,987,970",-1,-1,-1
"Other specified / NEC","Homicide","4","2019",-1,"4,045,996",-1,-1,-1
"Other specified / NEC","Homicide","4","2018",-1,"4,021,907",-1,-1,-1
"Other specified / NEC","Homicide","5","2022",-1,"3,907,298",-1,-1,-1
"Other specified / NEC","Homicide","5","2021",-1,"3,993,711",-1,-1,-1
"Other specified / NEC","Homicide","5","2020",-1,"4,023,811",-1,-1,-1
"Other specified / NEC","Homicide","5","2019",-1,"4,032,231",-1,-1,-1
"Other specified / NEC","Homicide","5","2018",-1,"4,012,789",-1,-1,-1
"Other specified / NEC","Homicide","6","2022",-1,"4,008,898",-1,-1,-1
"Other specified / NEC","Homicide","6","2021",-1,"4,029,311",-1,-1,-1
"Other specified / NEC","Homicide","6","2019",-1,"4,022,432",-1,-1,-1
"Other specified / NEC","Homicide","6","2018",-1,"4,019,106",-1,-1,-1
"Other specified / NEC","Homicide","7","2021",-1,"4,017,311",-1,-1,-1
"Other specified / NEC","Homicide","7","2019",-1,"4,027,876",-1,-1,-1
"Other specified / NEC","Homicide","7","2018",-1,"4,063,647",-1,-1,-1
"Other specified / NEC","Homicide","8","2022",-1,"4,031,341",-1,-1,-1
"Other specified / NEC","Homicide","8","2021",-1,"4,004,132",-1,-1,-1
"Other specified / NEC","Homicide","8","2020",-1,"4,006,214",-1,-1,-1
"Other specified / NEC","Homicide","8","2019",-1,"4,071,894",-1,-1,-1
"Other specified / NEC","Homicide","8","2018",-1,"4,059,209",-1,-1,-1
"Other specified / NEC","Homicide","9","2022",-1,"4,017,929",-1,-1,-1
"Other specified / NEC","Homicide","9","2021",-1,"4,011,235",-1,-1,-1
"Other specified / NEC","Homicide","9","2020",-1,"4,050,595",-1,-1,-1
"Other specified / NEC","Homicide","9","2019",-1,"4,067,320",-1,-1,-1
"Other specified / NEC","Homicide","9","2018",-1,"4,058,207",-1,-1,-1
"Other specified / NEC","Homicide","10","2022",-1,"4,024,547",-1,-1,-1
"Other specified / NEC","Homicide","10","2021",-1,"4,055,389",-1,-1,-1
"Other specified / NEC","Homicide","10","2020",-1,"4,135,255",-1,-1,-1
"Other specified / NEC","Homicide","10","2019",-1,"4,066,272",-1,-1,-1
"Other specified / NEC","Homicide","11","2022",-1,"4,068,564",-1,-1,-1
"Other specified / NEC","Homicide","11","2020",-1,"4,223,965",-1,-1,-1
"Other specified / NEC","Homicide","11","2019",-1,"4,194,335",-1,-1,-1
"Other specified / NEC","Homicide","12","2022",-1,"4,152,811",-1,-1,-1
"Other specified / NEC","Homicide","12","2021",-1,"4,228,509",-1,-1,-1
"Other specified / NEC","Homicide","12","2020",-1,"4,385,948",-1,-1,-1
"Other specified / NEC","Homicide","12","2019",-1,"4,213,041",-1,-1,-1
"Other specified / NEC","Homicide","12","2018",-1,"4,170,603",-1,-1,-1
"Other specified / NEC","Homicide","13","2022",-1,"4,240,884",-1,-1,-1
"Other specified / NEC","Homicide","13","2020",-1,"4,378,112",-1,-1,-1
"Other specified / NEC","Homicide","13","2019",-1,"4,178,933",-1,-1,-1
"Other specified / NEC","Homicide","13","2018",-1,"4,158,257",-1,-1,-1
"Other specified / NEC","Homicide","14","2022",-1,"4,403,033",-1,-1,-1
"Other specified / NEC","Homicide","14","2020",-1,"4,305,343",-1,-1,-1
"Other specified / NEC","Homicide","14","2019",-1,"4,167,472",-1,-1,-1
"Other specified / NEC","Homicide","14","2018",-1,"4,167,471",-1,-1,-1
"Other specified / NEC","Homicide","15","2022",-1,"4,396,566",-1,-1,-1
"Other specified / NEC","Homicide","15","2021",-1,"4,309,985",-1,-1,-1
"Other specified / NEC","Homicide","15","2019",-1,"4,178,242",-1,-1,-1
